DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,ProductCategory,StageName,StageOrder,Status,DealValueEUR,BaseWinProbability,AdjustedWinProbability
12309,1508,111,20250227,20250515,BI Reporting,Contracting,7,Won,21674,0.24,0.45
12310,1146,115,20250214,20250515,CRM,Contracting,7,Won,7601,0.44,0.56
12311,1748,136,20250204,20250220,BI Reporting,Prospecting,1,Lost,44270,0.21,0.02
12312,1939,109,20250228,20250327,BI Reporting,Demo,4,Lost,58405,0.05,0.09
12313,1161,131,20250221,20250227,Analytics,Contracting,7,Won,16886,0.4,0.75
12314,1757,128,20250204,20250204,Analytics,Qualification,2,Lost,43373,0.17,0.02
12315,1817,154,20250218,20250407,HR Tech,Contracting,7,Won,57023,0.07,0.45
12316,1865,128,20250207,20250407,HR Tech,Negotiation,6,Lost,66371,0.25,0.55
12317,1510,111,20250221,20250325,Analytics,Qualification,2,Lost,15360,0.28,0.02
12318,1709,103,20250221,20250409,BI Reporting,Discovery,3,Lost,46930,0.3,0.03
12319,1897,133,20250213,20250402,Analytics,Negotiation,6,Lost,158343,0.24,0.41
12321,1410,146,20250210,20250319,Security,Contracting,7,Won,9663,0.25,0.45
12322,1200,121,20250218,20250314,HR Tech,Negotiation,6,Lost,1027,0.29,0.42
12323,1286,111,20250225,20250402,CRM,Demo,4,Lost,6289,0.15,0.32
12324,1948,105,20250225,20250325,Security,Contracting,7,Won,139977,0.23,0.58
12325,1955,147,20250211,20250327,BI Reporting,Prospecting,1,Lost,68242,0.18,0.02
12326,1950,103,20250218,20250225,Security,Demo,4,Lost,185323,0.29,0.51
12328,1943,103,20250219,20250307,Analytics,Prospecting,1,Lost,226837,0.29,0.02
12329,1747,119,20250225,20250508,Analytics,Contracting,7,Won,19306,0.24,0.59
12330,1191,130,20250205,20250305,Security,Contracting,7,Won,4793,0.25,0.6
12331,1123,121,20250917,20260206,HR Tech,Proposal,5,Open,1216,0.24,0.1
12333,1788,111,20250218,20250218,Analytics,Proposal,5,Lost,23041,0.1,0.14
12334,1826,155,20250227,20250414,CRM,Qualification,2,Lost,124798,0.08,0.02
12335,1931,115,20250217,20250402,CRM,Contracting,7,Won,152024,0.3,0.47
12336,1203,111,20250221,20250321,HR Tech,Qualification,2,Lost,6098,0.19,0.02
12337,1360,135,20250827,20260225,Analytics,Discovery,3,Open,5244,0.22,0.02
12339,1590,119,20250214,20250312,HR Tech,Discovery,3,Lost,31130,0.27,0.02
12341,1848,135,20250205,20250224,Analytics,Contracting,7,Won,55376,0.05,0.45
12342,1174,113,20250224,20250324,Analytics,Prospecting,1,Lost,19506,0.34,0.02
12343,1717,124,20250219,20250403,BI Reporting,Proposal,5,Lost,27458,0.27,0.39
12344,1618,155,20251223,20260130,BI Reporting,Prospecting,1,Open,26423,0.31,0.04
12345,1295,101,20250228,20250310,Security,Contracting,7,Won,10760,0.37,0.54
12346,1801,124,20250210,20250212,Security,Prospecting,1,Lost,89556,0.19,0.02
12347,1233,112,20250227,20251208,HR Tech,Contracting,7,Won,9993,0.32,0.67
12348,1520,109,20250225,20250424,Security,Proposal,5,Lost,11138,0.28,0.32
12349,1407,151,20250225,20250327,CRM,Contracting,7,Won,6604,0.47,0.75
12351,1622,138,20250207,20250214,HR Tech,Contracting,7,Won,13958,0.19,0.54
12352,1827,154,20250217,20250415,Analytics,Negotiation,6,Lost,53100,0.11,0.06
12353,1040,138,20250227,20250326,CRM,Prospecting,1,Lost,1115,0.26,0.02
12354,1128,153,20250227,20250305,Analytics,Demo,4,Lost,9495,0.32,0.34
12355,1363,110,20250218,20250314,BI Reporting,Prospecting,1,Lost,12283,0.54,0.12
12356,1724,119,20250227,20250313,CRM,Prospecting,1,Lost,47308,0.28,0.02
12357,1946,146,20250228,20250428,Security,Qualification,2,Lost,130009,0.05,0.02
12358,1799,127,20250219,20250221,HR Tech,Discovery,3,Lost,25678,0.05,0.02
12359,1333,121,20250205,20250311,HR Tech,Discovery,3,Lost,7174,0.23,0.02
12360,1135,127,20250204,20250227,Analytics,Discovery,3,Lost,2718,0.29,0.02
12361,1708,122,20250203,20250403,Analytics,Qualification,2,Lost,24282,0.28,0.02
12362,1942,115,20251208,20260216,BI Reporting,Demo,4,Open,104426,0.31,0.3
12363,1773,110,20250212,20251125,BI Reporting,Contracting,7,Won,39138,0.43,0.78
12365,1735,113,20250206,20250523,Analytics,Contracting,7,Won,31707,0.43,0.48
12366,1415,135,20250224,20250227,CRM,Proposal,5,Lost,4088,0.22,0.44
12367,1841,119,20250224,20250225,BI Reporting,Demo,4,Lost,104241,0.21,0.25
12368,1381,122,20250217,20250408,CRM,Contracting,7,Won,9383,0.26,0.61
12369,1854,125,20251112,20260102,HR Tech,Proposal,5,Open,92065,0.24,0.1
12370,1876,107,20250212,20251001,CRM,Contracting,7,Won,239348,0.13,0.45
12371,1279,106,20250206,20250224,HR Tech,Qualification,2,Lost,21114,0.32,0.02
12372,1108,128,20250210,20250304,Analytics,Contracting,7,Won,3103,0.36,0.64
12373,1686,153,20250219,20250310,Security,Prospecting,1,Lost,30015,0.25,0.02
12374,1791,130,20251229,20260213,CRM,Qualification,2,Open,28405,0.08,0.02
12375,1153,131,20250205,20250402,CRM,Contracting,7,Won,7350,0.41,0.69
12376,1794,124,20250204,20250408,HR Tech,Discovery,3,Lost,26437,0.21,0.02
12377,1677,141,20250228,20250403,CRM,Prospecting,1,Lost,26669,0.05,0.02
12378,1680,129,20250213,20250213,HR Tech,Prospecting,1,Lost,30023,0.24,0.02
12379,1673,151,20250206,20250227,Security,Contracting,7,Won,45304,0.36,0.59
12380,1322,107,20250204,20250211,Security,Prospecting,1,Lost,20602,0.38,0.02
12381,1371,105,20250205,20251201,Security,Contracting,7,Won,13238,0.43,0.71
12382,1819,107,20250221,20250226,Analytics,Prospecting,1,Lost,264156,0.2,0.02
12383,1378,107,20250218,20250403,CRM,Prospecting,1,Lost,19028,0.38,0.11
12384,1074,128,20250228,20251119,CRM,Contracting,7,Won,12277,0.26,0.61
12385,1338,133,20250203,20250310,HR Tech,Prospecting,1,Lost,13900,0.47,0.2
12386,1584,103,20250210,20250214,CRM,Demo,4,Lost,57763,0.46,0.55
12387,1607,138,20250217,20250407,Analytics,Qualification,2,Lost,29363,0.07,0.02
12388,1462,131,20250206,20250211,BI Reporting,Discovery,3,Lost,21274,0.34,0.07
12389,1825,135,20250221,20250317,Analytics,Prospecting,1,Lost,43945,0.05,0.02
12390,1823,151,20251125,20260216,CRM,Demo,4,Open,135936,0.26,0.43
12391,1260,103,20250207,20250213,Analytics,Contracting,7,Won,19240,0.39,0.74
12392,1683,115,20250227,20250509,CRM,Qualification,2,Lost,24660,0.41,0.14
12393,1099,153,20251202,20260203,Analytics,Qualification,2,Open,14943,0.26,0.02
12394,1154,109,20250211,20250219,Security,Contracting,7,Won,1600,0.2,0.55
12395,1586,121,20250211,20250321,Analytics,Qualification,2,Lost,24090,0.15,0.02
12396,1474,141,20250213,20250224,BI Reporting,Qualification,2,Lost,5641,0.25,0.02
12398,1486,155,20250701,20260203,Analytics,Discovery,3,Open,4215,0.39,0.02
12399,1437,115,20250214,20250304,HR Tech,Discovery,3,Lost,20855,0.48,0.09
12400,1082,124,20250212,20250218,BI Reporting,Prospecting,1,Lost,6037,0.37,0.02
12401,1449,112,20250211,20250318,HR Tech,Contracting,7,Won,14058,0.2,0.45
12402,1472,103,20250310,20251216,Security,Contracting,7,Won,23899,0.39,0.74
12403,1548,155,20250320,20250423,BI Reporting,Qualification,2,Lost,46139,0.18,0.02
12404,1361,144,20250325,20250408,Analytics,Qualification,2,Lost,13443,0.26,0.02
12405,1964,122,20250311,20250326,BI Reporting,Prospecting,1,Lost,100470,0.17,0.02
12406,1119,121,20250305,20250401,BI Reporting,Qualification,2,Lost,1751,0.27,0.02
12407,1337,138,20251110,20260216,Security,Negotiation,6,Open,2543,0.19,0.26
12408,1977,103,20250303,20250331,BI Reporting,Contracting,7,Won,276190,0.28,0.58
12409,1187,133,20250331,20250530,Analytics,Prospecting,1,Lost,9085,0.41,0.14
12410,1047,113,20250306,20250429,Analytics,Demo,4,Lost,8966,0.49,0.55
12411,1361,107,20250311,20250410,CRM,Contracting,7,Won,16439,0.44,0.61
12412,1827,153,20250304,20250422,HR Tech,Contracting,7,Won,95689,0.17,0.52
12414,1008,151,20250303,20250317,CRM,Proposal,5,Lost,5039,0.42,0.46
12415,1431,112,20250318,20250613,BI Reporting,Contracting,7,Won,10606,0.39,0.56
12416,1314,141,20251215,20260205,Security,Qualification,2,Open,5462,0.23,0.02
12417,1509,146,20250327,20250409,HR Tech,Contracting,7,Won,34512,0.24,0.45
12418,1608,147,20251117,20260202,HR Tech,Discovery,3,Open,35284,0.24,0.02
12419,1430,109,20250305,20250417,Analytics,Prospecting,1,Lost,4159,0.16,0.02
12420,1437,135,20250317,20250417,CRM,Contracting,7,Lost,3104,0.36,0.55
12421,1034,133,20250310,20250415,CRM,Contracting,7,Won,18326,0.44,0.61
12422,1362,125,20250331,20251112,Security,Contracting,7,Won,14452,0.36,0.71
12423,1482,124,20250325,20250410,Analytics,Negotiation,6,Lost,3616,0.36,0.49
12424,1999,138,20250324,20250806,Security,Contracting,7,Won,77030,0.05,0.45
12425,1632,146,20250311,20250317,Analytics,Contracting,7,Won,45435,0.28,0.45
12426,1081,147,20250311,20250321,CRM,Demo,4,Lost,13403,0.26,0.23
12427,1141,135,20250327,20250331,BI Reporting,Qualification,2,Lost,6701,0.09,0.02
12428,1229,138,20250324,20250505,Security,Discovery,3,Lost,2686,0.29,0.02
12429,1712,106,20250325,20250423,Security,Prospecting,1,Lost,58899,0.3,0.02
12430,1737,150,20250318,20250528,CRM,Contracting,7,Won,26747,0.24,0.45
12431,1359,136,20250318,20250326,CRM,Prospecting,1,Lost,5646,0.37,0.02
12432,1165,155,20250328,20250714,HR Tech,Contracting,7,Won,9775,0.25,0.6
12433,1437,122,20250326,20250416,Security,Contracting,7,Won,6846,0.46,0.81
12434,1874,109,20250307,20251204,Security,Contracting,7,Won,59004,0.05,0.45
12435,1636,155,20251208,20260216,BI Reporting,Qualification,2,Open,36980,0.27,0.02
12436,1358,141,20250321,20250328,Security,Prospecting,1,Lost,4391,0.18,0.02
12437,1254,146,20251208,20260210,Security,Prospecting,1,Open,8413,0.26,0.02
12438,1896,127,20250331,20250529,Security,Discovery,3,Lost,54510,0.05,0.02
12440,1627,130,20250305,20251021,CRM,Contracting,7,Won,22960,0.12,0.47
12441,1772,125,20250327,20250404,BI Reporting,Contracting,7,Won,30889,0.2,0.45
12442,1283,127,20250305,20250328,BI Reporting,Contracting,7,Won,4693,0.25,0.45
12443,1232,129,20250307,20250327,BI Reporting,Contracting,7,Lost,7417,0.32,0.44
12444,1271,144,20250325,20250410,CRM,Prospecting,1,Lost,11615,0.26,0.02
12445,1150,115,20250314,20250514,Analytics,Discovery,3,Lost,6564,0.51,0.24
12446,1513,133,20250306,20250328,HR Tech,Qualification,2,Lost,28408,0.36,0.09
12447,1741,151,20250306,20250314,Analytics,Qualification,2,Lost,57723,0.36,0.09
12448,1597,155,20250324,20251010,Security,Contracting,7,Won,21537,0.35,0.7
12449,1162,125,20251007,20260211,CRM,Qualification,2,Open,3130,0.29,0.02
12450,1133,147,20250304,20250530,CRM,Contracting,7,Won,14325,0.29,0.64
12452,1335,151,20250326,20250702,Security,Contracting,7,Won,21992,0.34,0.59
12453,1198,135,20250317,20250320,Security,Prospecting,1,Lost,6163,0.19,0.02
12455,1880,112,20250312,20250404,Analytics,Prospecting,1,Lost,64887,0.21,0.02
12456,1011,125,20250314,20250325,CRM,Prospecting,1,Lost,7944,0.25,0.02
12457,1581,128,20250313,20251007,HR Tech,Contracting,7,Won,34948,0.24,0.45
12458,1952,138,20250729,20260204,CRM,Contracting,7,Open,49724,0.05,0.02
12459,1581,124,20250318,20250422,CRM,Contracting,7,Won,16794,0.28,0.45
12460,1919,113,20251209,20260211,Security,Discovery,3,Open,127954,0.3,0.03
12461,1798,112,20250310,20250328,CRM,Qualification,2,Lost,28371,0.17,0.02
12462,1342,150,20251231,20260223,HR Tech,Proposal,5,Open,8836,0.33,0.55
12463,1724,155,20251230,20260219,BI Reporting,Discovery,3,Open,40664,0.28,0.02
12464,1339,121,20250326,20250523,BI Reporting,Prospecting,1,Lost,3763,0.25,0.02
12465,1987,151,20250327,20250428,CRM,Contracting,7,Won,245588,0.21,0.56
12466,1995,146,20250312,20250402,CRM,Qualification,2,Lost,135191,0.11,0.02
12467,1968,122,20251126,20260206,CRM,Prospecting,1,Open,94221,0.14,0.02
12468,1566,136,20250328,20250414,Security,Prospecting,1,Lost,27396,0.24,0.02
12469,1713,127,20250325,20250328,Security,Qualification,2,Lost,22994,0.14,0.02
12470,1227,138,20250314,20250407,CRM,Proposal,5,Lost,1593,0.31,0.35
12471,1957,124,20251128,20260225,BI Reporting,Qualification,2,Open,132185,0.08,0.02
12472,1050,136,20250328,20250509,Analytics,Prospecting,1,Lost,7859,0.37,0.1
12473,1196,119,20250304,20250411,HR Tech,Discovery,3,Lost,5581,0.43,0.02
12474,1035,112,20250326,20250502,Analytics,Qualification,2,Lost,6193,0.32,0.02
12475,1469,130,20250306,20250314,Security,Qualification,2,Lost,2500,0.25,0.02
12476,1417,127,20251110,20260227,Analytics,Contracting,7,Open,6374,0.21,0.51
12477,1020,110,20250324,20250403,Security,Discovery,3,Lost,12601,0.47,0.02
12479,1760,154,20250331,20250403,HR Tech,Discovery,3,Lost,27703,0.05,0.02
12480,1034,103,20250303,20250520,BI Reporting,Contracting,7,Won,15282,0.44,0.79
12481,1583,113,20250304,20250409,Security,Prospecting,1,Lost,44997,0.36,0.02
12482,1157,106,20250317,20250422,CRM,Proposal,5,Lost,20967,0.41,0.55
12483,1911,147,20250320,20250429,Security,Contracting,7,Won,68442,0.17,0.52
12484,1270,150,20250313,20251202,Analytics,Contracting,7,Won,3615,0.36,0.61
12485,1213,130,20250311,20250430,Security,Qualification,2,Lost,1478,0.19,0.02
12486,1234,113,20250317,20250319,BI Reporting,Prospecting,1,Lost,17013,0.45,0.18
12487,1168,106,20251028,20260205,Analytics,Contracting,7,Open,23320,0.37,0.32
12488,1433,128,20250307,20250505,HR Tech,Qualification,2,Lost,8543,0.28,0.02
12489,1460,119,20250311,20251112,Security,Contracting,7,Won,14957,0.27,0.62
12490,1204,115,20250326,20250411,Analytics,Qualification,2,Lost,9373,0.41,0.02
12491,1157,155,20250317,20250402,BI Reporting,Prospecting,1,Lost,6830,0.39,0.02
12492,1140,101,20250304,20250328,CRM,Prospecting,1,Lost,5202,0.36,0.09
12493,1411,133,20250312,20250319,BI Reporting,Contracting,7,Won,8532,0.42,0.77
12495,1225,103,20250305,20250327,Analytics,Discovery,3,Lost,13311,0.37,0.02
12496,1480,144,20250327,20250407,HR Tech,Contracting,7,Won,4109,0.36,0.71
12497,1687,111,20250829,20260127,HR Tech,Qualification,2,Open,24951,0.05,0.02
12499,1146,146,20251201,20260212,HR Tech,Proposal,5,Open,12988,0.22,0.19
12500,1769,135,20251222,20260212,Security,Negotiation,6,Open,18163,0.17,0.47
12501,1178,106,20250320,20250327,Security,Qualification,2,Lost,17130,0.45,0.18
12502,1058,122,20250328,20250409,CRM,Qualification,2,Lost,5835,0.41,0.14
12503,1753,124,20250328,20250430,BI Reporting,Demo,4,Lost,31928,0.34,0.38
12504,1175,153,20250305,20250305,Analytics,Prospecting,1,Lost,3475,0.3,0.02
12505,1278,122,20250326,20250403,Analytics,Discovery,3,Lost,3764,0.39,0.12
12506,1554,112,20250324,20250505,Security,Qualification,2,Lost,45045,0.21,0.02
12507,1970,107,20250307,20250519,BI Reporting,Contracting,7,Won,294353,0.23,0.58
12508,1094,103,20250313,20250502,HR Tech,Contracting,7,Won,10342,0.41,0.45
12509,1678,115,20251208,20260204,Analytics,Discovery,3,Open,39180,0.39,0.12
12510,1903,106,20250306,20250409,Security,Prospecting,1,Lost,115332,0.31,0.04
12511,1834,147,20250304,20250402,HR Tech,Prospecting,1,Lost,93940,0.13,0.02
12512,1748,150,20250324,20250404,CRM,Qualification,2,Lost,46213,0.21,0.02
12513,1329,153,20251201,20260203,Security,Qualification,2,Open,9781,0.32,0.05
12514,1638,110,20250312,20250320,BI Reporting,Contracting,7,Won,76509,0.37,0.72
12516,1369,138,20250318,20250325,BI Reporting,Prospecting,1,Lost,2862,0.29,0.02
12517,1158,147,20250320,20250324,HR Tech,Prospecting,1,Lost,13304,0.22,0.02
12518,1348,113,20250324,20250331,BI Reporting,Contracting,7,Won,7100,0.48,0.65
12519,1160,119,20250314,20250318,Security,Demo,4,Lost,12810,0.19,0.23
12520,1822,105,20250312,20250630,BI Reporting,Contracting,7,Won,280379,0.2,0.45
12522,1730,129,20250304,20250506,Security,Qualification,2,Lost,48235,0.12,0.02
12523,1970,113,20250303,20250407,Analytics,Contracting,7,Won,227262,0.29,0.64
12524,1643,125,20250311,20250811,Analytics,Contracting,7,Won,44580,0.19,0.45
12525,1814,107,20250326,20250415,Analytics,Discovery,3,Lost,126143,0.24,0.02
12526,1087,112,20250328,20250424,CRM,Contracting,7,Won,3772,0.46,0.81
12527,1544,111,20250319,20250512,HR Tech,Contracting,7,Won,26826,0.15,0.5
12528,1242,105,20250303,20250311,Security,Prospecting,1,Lost,23114,0.32,0.02
12529,1827,144,20251031,20260130,BI Reporting,Demo,4,Open,66553,0.21,0.33
12530,1466,107,20250324,20250407,CRM,Qualification,2,Lost,20883,0.32,0.02
12531,1711,129,20250304,20250310,CRM,Negotiation,6,Lost,29780,0.31,0.54
12532,1361,113,20250319,20250429,CRM,Contracting,7,Won,24259,0.38,0.55
12533,1712,127,20250425,20260129,Security,Discovery,3,Open,15839,0.12,0.02
12534,1753,131,20250307,20250403,CRM,Contracting,7,Won,52374,0.46,0.66
12535,1177,110,20250320,20250514,Analytics,Demo,4,Lost,9656,0.41,0.45
12536,1969,153,20251222,20260213,HR Tech,Qualification,2,Open,93361,0.14,0.02
12537,1226,125,20251208,20260225,BI Reporting,Negotiation,6,Open,10444,0.32,0.44
12539,1154,129,20250306,20250320,Analytics,Prospecting,1,Lost,4851,0.3,0.03
12540,1181,138,20250908,20260226,HR Tech,Prospecting,1,Open,6563,0.15,0.02
12541,1702,131,20251118,20260106,Security,Contracting,7,Open,58738,0.3,0.42
12542,1871,138,20250328,20250408,Analytics,Qualification,2,Lost,52799,0.11,0.02
12543,1709,101,20250318,20250325,BI Reporting,Discovery,3,Lost,27812,0.18,0.02
12544,2000,121,20250318,20250326,Security,Discovery,3,Lost,59295,0.05,0.02
12545,1454,130,20250311,20250602,CRM,Contracting,7,Won,3496,0.25,0.45
12547,1614,154,20250320,20250422,BI Reporting,Prospecting,1,Lost,20832,0.07,0.02
12548,1278,101,20250304,20250515,HR Tech,Contracting,7,Won,3340,0.39,0.74
12549,1011,115,20250312,20250318,Security,Prospecting,1,Lost,17370,0.37,0.1
12550,1701,154,20250312,20250626,Security,Contracting,7,Won,12338,0.25,0.6
12551,1195,131,20250305,20251229,HR Tech,Contracting,7,Won,21280,0.36,0.48
12553,1650,146,20250303,20250819,Analytics,Contracting,7,Won,25483,0.36,0.71
12554,1425,131,20250312,20250717,Analytics,Contracting,7,Won,13782,0.4,0.7
12555,1464,119,20250320,20250415,HR Tech,Contracting,7,Won,10768,0.3,0.45
12556,1814,131,20250326,20250410,Analytics,Discovery,3,Lost,141947,0.24,0.02
12558,1083,144,20250304,20250310,HR Tech,Qualification,2,Lost,8722,0.25,0.02
12559,1146,109,20250303,20250318,BI Reporting,Qualification,2,Lost,2096,0.22,0.02
12560,1670,103,20250312,20250403,Security,Contracting,7,Won,57532,0.29,0.59
12561,1155,115,20250923,20260130,BI Reporting,Proposal,5,Open,14366,0.47,0.51
12563,1224,144,20251103,20260210,CRM,Demo,4,Open,5484,0.43,0.47
12564,1324,131,20251201,20260108,BI Reporting,Prospecting,1,Open,18180,0.43,0.16
12565,1447,124,20250321,20251110,Analytics,Contracting,7,Won,10590,0.42,0.72
12567,1681,129,20250314,20250321,Analytics,Prospecting,1,Lost,17801,0.31,0.02
12568,1387,146,20250304,20250415,CRM,Contracting,7,Won,8492,0.42,0.7
12569,1639,127,20251125,20260130,BI Reporting,Negotiation,6,Open,10886,0.21,0.51
12570,1100,133,20250318,20250410,Analytics,Contracting,7,Won,11709,0.52,0.57
12571,1229,110,20250328,20250403,BI Reporting,Discovery,3,Lost,6325,0.51,0.24
12572,1280,105,20250331,20250428,BI Reporting,Prospecting,1,Lost,22512,0.31,0.02
12574,1182,109,20251117,20260120,Analytics,Contracting,7,Open,1773,0.36,0.43
12575,1801,119,20250307,20250328,CRM,Qualification,2,Lost,108773,0.15,0.02
12576,1524,129,20250328,20250611,CRM,Contracting,7,Won,39411,0.17,0.52
12577,1891,113,20250319,20250411,HR Tech,Demo,4,Lost,242459,0.14,0.36
12578,1549,144,20250324,20250404,HR Tech,Prospecting,1,Lost,41310,0.18,0.02
12579,1916,130,20250306,20250327,CRM,Prospecting,1,Lost,46814,0.05,0.02
12580,1544,111,20250305,20250327,Security,Discovery,3,Lost,18589,0.21,0.02
12581,1399,106,20250305,20250430,Security,Contracting,7,Won,15013,0.51,0.69
12582,1858,112,20250313,20250701,CRM,Contracting,7,Won,65581,0.21,0.45
12583,1182,138,20250326,20251119,BI Reporting,Contracting,7,Won,5116,0.32,0.67
12584,1453,153,20250311,20250521,BI Reporting,Demo,4,Lost,10871,0.32,0.36
12585,1852,125,20250324,20250325,Security,Qualification,2,Lost,128259,0.05,0.02
12587,1289,141,20250312,20250403,HR Tech,Qualification,2,Lost,7135,0.24,0.02
12588,1794,130,20250321,20250415,CRM,Demo,4,Lost,29522,0.05,0.1
12589,1742,146,20250314,20250714,Analytics,Contracting,7,Won,29267,0.31,0.66
12590,1675,129,20250318,20250409,Analytics,Contracting,7,Won,22326,0.28,0.63
12591,1733,113,20251127,20260127,HR Tech,Proposal,5,Open,72996,0.4,0.1
12592,1184,113,20250314,20250514,CRM,Contracting,7,Won,11334,0.48,0.78
12593,1018,119,20250331,20250403,Security,Demo,4,Lost,14307,0.34,0.46
12594,1047,107,20250312,20250616,Security,Contracting,7,Won,10344,0.49,0.84
12595,1545,127,20250325,20250401,Analytics,Demo,4,Lost,13695,0.18,0.05
12596,1751,129,20250313,20250324,HR Tech,Qualification,2,Lost,48494,0.21,0.02
12597,1093,111,20250317,20250404,HR Tech,Qualification,2,Lost,6038,0.09,0.02
12598,1158,147,20250326,20250428,HR Tech,Contracting,7,Won,12635,0.22,0.5
12599,1590,128,20250325,20250328,BI Reporting,Prospecting,1,Lost,21326,0.31,0.04
12600,1527,115,20250306,20250318,Analytics,Qualification,2,Lost,27267,0.47,0.2
12601,1059,103,20250304,20250328,Analytics,Qualification,2,Lost,19155,0.36,0.09
12602,1420,146,20250318,20250327,CRM,Prospecting,1,Lost,14275,0.29,0.02
12603,1724,115,20250422,20250530,CRM,Prospecting,1,Lost,24088,0.5,0.02
12604,1357,101,20250818,20260219,Analytics,Negotiation,6,Open,5642,0.36,0.1
